Order ID,Order Date,Ship Date,Customer ID,Product ID,Geography Key,Sales,Quantity,Discount,Profit,Shipping Days,Is Returned,Order Date Key,Ship Date Key
ORD-2024-11920,2024-12-31,2025-01-03,CUST-0360,PROD-0025,GEO-0013,1168.2,2,0.1,396.11,3,0,20241231,20250103
ORD-2024-12558,2024-12-31,2025-01-04,CUST-0467,PROD-0041,GEO-0001,35.1,1,0.1,15.31,4,0,20241231,20250104
ORD-2024-12858,2024-12-31,2025-01-04,CUST-0518,PROD-0013,GEO-0032,69.0,1,0.0,43.48,4,0,20241231,20250104
ORD-2024-13147,2024-12-31,2025-01-02,CUST-0583,PROD-0014,GEO-0031,149.0,1,0.0,88.64,2,0,20241231,20250102
ORD-2024-13159,2024-12-31,2025-01-01,CUST-0585,PROD-0030,GEO-0023,801.5,5,0.3,217.07,1,0,20241231,20250101
ORD-2024-13567,2024-12-31,2025-01-02,CUST-0658,PROD-0046,GEO-0004,64.6,2,0.05,22.64,2,0,20241231,20250102
ORD-2024-13909,2024-12-31,2025-01-03,CUST-0733,PROD-0003,GEO-0004,399.0,1,0.0,172.91,3,0,20241231,20250103
ORD-2024-14212,2024-12-31,2025-01-06,CUST-0793,PROD-0005,GEO-0003,2565.0,3,0.1,750.33,6,0,20241231,20250106
ORD-2025-10067,2025-01-01,2025-01-03,CUST-0015,PROD-0029,GEO-0018,319.0,1,0.0,133.7,2,0,20250101,20250103
ORD-2025-12513,2025-01-01,2025-01-05,CUST-0460,PROD-0035,GEO-0032,142.5,2,0.05,73.81,4,1,20250101,20250105
ORD-2025-12829,2025-01-01,2025-01-03,CUST-0516,PROD-0002,GEO-0012,2876.8,4,0.2,783.17,2,0,20250101,20250103
ORD-2025-12852,2025-01-01,2025-01-03,CUST-0518,PROD-0055,GEO-0032,125.1,1,0.1,55.97,2,1,20250101,20250103
ORD-2025-12916,2025-01-01,2025-01-04,CUST-0530,PROD-0019,GEO-0027,658.0,2,0.0,288.76,3,0,20250101,20250104
ORD-2025-13208,2025-01-01,2025-01-05,CUST-0595,PROD-0022,GEO-0013,876.0,4,0.0,468.17,4,0,20250101,20250105
ORD-2025-14341,2025-01-01,2025-01-03,CUST-0824,PROD-0008,GEO-0012,9020.25,5,0.05,3498.71,2,0,20250101,20250103
ORD-2025-10754,2025-01-02,2025-01-06,CUST-0146,PROD-0018,GEO-0006,199.0,1,0.0,85.09,4,0,20250102,20250106
ORD-2025-11963,2025-01-02,2025-01-03,CUST-0370,PROD-0024,GEO-0004,568.1,2,0.05,278.22,1,0,20250102,20250103
ORD-2025-12810,2025-01-02,2025-01-05,CUST-0514,PROD-0052,GEO-0026,19.0,1,0.0,6.11,3,0,20250102,20250105
ORD-2025-13149,2025-01-02,2025-01-04,CUST-0585,PROD-0039,GEO-0023,30.4,1,0.05,13.56,2,0,20250102,20250104
ORD-2025-13202,2025-01-02,2025-01-05,CUST-0593,PROD-0018,GEO-0009,169.15,1,0.15,53.58,3,0,20250102,20250105
ORD-2025-13211,2025-01-02,2025-01-03,CUST-0595,PROD-0052,GEO-0013,38.0,2,0.0,10.59,1,0,20250102,20250103
ORD-2025-13361,2025-01-02,2025-01-04,CUST-0621,PROD-0031,GEO-0011,89.1,1,0.1,37.26,2,0,20250102,20250104
ORD-2025-13152,2025-01-03,2025-01-07,CUST-0585,PROD-0041,GEO-0023,62.4,2,0.2,20.46,4,0,20250103,20250107
ORD-2025-10442,2025-01-04,2025-01-05,CUST-0087,PROD-0016,GEO-0009,1529.1,1,0.1,622.61,1,0,20250104,20250105
ORD-2025-13932,2025-01-04,2025-01-11,CUST-0736,PROD-0028,GEO-0011,1917.6,3,0.2,556.37,7,0,20250104,20250111
ORD-2025-10672,2025-01-05,2025-01-06,CUST-0129,PROD-0047,GEO-0018,96.0,4,0.0,33.55,1,0,20250105,20250106
ORD-2025-10720,2025-01-05,2025-01-09,CUST-0139,PROD-0031,GEO-0003,89.1,1,0.1,38.46,4,0,20250105,20250109
ORD-2025-12638,2025-01-07,2025-01-12,CUST-0482,PROD-0001,GEO-0019,1358.3,2,0.15,449.8,5,0,20250107,20250112
ORD-2025-12674,2025-01-07,2025-01-11,CUST-0489,PROD-0034,GEO-0024,45.5,1,0.3,13.5,4,0,20250107,20250111
ORD-2025-13642,2025-01-07,2025-01-09,CUST-0673,PROD-0045,GEO-0013,110.0,1,0.0,61.71,2,0,20250107,20250109
ORD-2025-10200,2025-01-08,2025-01-11,CUST-0046,PROD-0031,GEO-0026,89.1,1,0.1,39.36,3,0,20250108,20250111
ORD-2025-13467,2025-01-08,2025-01-09,CUST-0639,PROD-0017,GEO-0018,1398.0,2,0.0,629.0,1,1,20250108,20250109
ORD-2025-10095,2025-01-09,2025-01-12,CUST-0021,PROD-0045,GEO-0026,220.0,2,0.0,120.1,3,0,20250109,20250112
ORD-2025-13954,2025-01-09,2025-01-11,CUST-0742,PROD-0032,GEO-0011,813.45,3,0.15,317.29,2,0,20250109,20250111
ORD-2025-14181,2025-01-09,2025-01-11,CUST-0785,PROD-0039,GEO-0024,64.0,2,0.0,32.91,2,0,20250109,20250111
ORD-2025-10002,2025-01-10,2025-01-13,CUST-0001,PROD-0023,GEO-0023,747.0,3,0.0,367.58,3,0,20250110,20250113
ORD-2025-10447,2025-01-10,2025-01-11,CUST-0088,PROD-0033,GEO-0006,304.2,2,0.1,124.46,1,0,20250110,20250111
ORD-2025-13007,2025-01-10,2025-01-15,CUST-0553,PROD-0057,GEO-0004,72.0,2,0.2,22.02,5,0,20250110,20250115
ORD-2025-14124,2025-01-10,2025-01-12,CUST-0769,PROD-0048,GEO-0027,67.2,3,0.2,14.92,2,0,20250110,20250112
ORD-2025-12562,2025-01-11,2025-01-13,CUST-0467,PROD-0060,GEO-0001,28.0,2,0.0,11.25,2,0,20250111,20250113
ORD-2025-11587,2025-01-12,2025-01-14,CUST-0305,PROD-0045,GEO-0007,330.0,3,0.0,177.61,2,0,20250112,20250114
ORD-2025-12582,2025-01-12,2025-01-17,CUST-0471,PROD-0036,GEO-0021,46.55,1,0.05,20.43,5,0,20250112,20250117
ORD-2025-12802,2025-01-12,2025-01-14,CUST-0513,PROD-0053,GEO-0032,11.4,1,0.05,2.95,2,0,20250112,20250114
ORD-2025-13266,2025-01-12,2025-01-15,CUST-0601,PROD-0058,GEO-0002,55.1,2,0.05,17.3,3,0,20250112,20250115
ORD-2025-11406,2025-01-13,2025-01-15,CUST-0267,PROD-0002,GEO-0021,1798.0,2,0.0,747.75,2,0,20250113,20250115
ORD-2025-12073,2025-01-13,2025-01-20,CUST-0389,PROD-0034,GEO-0014,292.5,5,0.1,150.69,7,0,20250113,20250120
ORD-2025-12405,2025-01-13,2025-01-16,CUST-0439,PROD-0055,GEO-0030,139.0,1,0.0,69.3,3,0,20250113,20250116
ORD-2025-12486,2025-01-13,2025-01-16,CUST-0456,PROD-0038,GEO-0032,718.2,4,0.05,315.58,3,0,20250113,20250116
ORD-2025-12560,2025-01-13,2025-01-17,CUST-0467,PROD-0006,GEO-0001,1299.0,1,0.0,545.24,4,0,20250113,20250117
ORD-2025-13638,2025-01-13,2025-01-15,CUST-0672,PROD-0038,GEO-0010,378.0,2,0.0,176.15,2,0,20250113,20250115
ORD-2025-12579,2025-01-14,2025-01-16,CUST-0469,PROD-0051,GEO-0028,16.2,1,0.1,7.09,2,0,20250114,20250116
ORD-2025-10887,2025-01-15,2025-01-18,CUST-0163,PROD-0056,GEO-0019,2290.0,10,0.0,1135.26,3,0,20250115,20250118
ORD-2025-11844,2025-01-15,2025-01-17,CUST-0345,PROD-0005,GEO-0030,902.5,1,0.05,296.45,2,0,20250115,20250117
ORD-2025-14429,2025-01-15,2025-01-18,CUST-0844,PROD-0055,GEO-0010,132.05,1,0.05,61.24,3,0,20250115,20250118
ORD-2025-10421,2025-01-16,2025-01-18,CUST-0086,PROD-0006,GEO-0022,4676.4,4,0.1,1648.56,2,0,20250116,20250118
ORD-2025-11678,2025-01-16,2025-01-19,CUST-0318,PROD-0016,GEO-0014,3398.0,2,0.0,1589.16,3,0,20250116,20250119
ORD-2025-12494,2025-01-16,2025-01-18,CUST-0457,PROD-0040,GEO-0004,48.3,1,0.3,17.01,2,0,20250116,20250118
ORD-2025-12756,2025-01-16,2025-01-21,CUST-0503,PROD-0037,GEO-0002,210.0,1,0.0,116.05,5,0,20250116,20250121
ORD-2025-13125,2025-01-17,2025-01-19,CUST-0578,PROD-0019,GEO-0005,312.55,1,0.05,128.79,2,0,20250117,20250119
ORD-2025-13285,2025-01-17,2025-01-19,CUST-0608,PROD-0016,GEO-0029,6796.0,4,0.0,3180.84,2,0,20250117,20250119
ORD-2025-13982,2025-01-17,2025-01-20,CUST-0746,PROD-0046,GEO-0006,64.6,2,0.05,23.06,3,0,20250117,20250120
ORD-2025-14140,2025-01-17,2025-01-20,CUST-0775,PROD-0001,GEO-0013,799.0,1,0.0,344.02,3,0,20250117,20250120
ORD-2025-10557,2025-01-18,2025-01-20,CUST-0106,PROD-0054,GEO-0018,299.0,1,0.0,153.01,2,0,20250118,20250120
ORD-2025-11327,2025-01-18,2025-01-20,CUST-0251,PROD-0044,GEO-0019,47.4,1,0.4,9.69,2,0,20250118,20250120
ORD-2025-13239,2025-01-18,2025-01-23,CUST-0597,PROD-0050,GEO-0008,84.0,2,0.0,41.09,5,0,20250118,20250123
ORD-2025-14197,2025-01-18,2025-01-20,CUST-0788,PROD-0060,GEO-0026,25.2,2,0.1,8.6,2,0,20250118,20250120
ORD-2025-14463,2025-01-18,2025-01-21,CUST-0849,PROD-0032,GEO-0021,319.0,1,0.0,153.49,3,1,20250118,20250121
ORD-2025-11457,2025-01-19,2025-01-21,CUST-0276,PROD-0034,GEO-0022,494.0,8,0.05,254.17,2,0,20250119,20250121
ORD-2025-13133,2025-01-19,2025-01-23,CUST-0581,PROD-0022,GEO-0018,657.0,3,0.0,355.16,4,0,20250119,20250123
ORD-2025-13793,2025-01-19,2025-01-20,CUST-0706,PROD-0040,GEO-0014,41.4,1,0.4,6.76,1,1,20250119,20250120
ORD-2025-10119,2025-01-20,2025-01-22,CUST-0028,PROD-0028,GEO-0016,479.4,1,0.4,26.04,2,0,20250120,20250122
ORD-2025-10751,2025-01-20,2025-01-22,CUST-0145,PROD-0035,GEO-0015,71.25,1,0.05,38.1,2,0,20250120,20250122
ORD-2025-10984,2025-01-21,2025-01-24,CUST-0181,PROD-0036,GEO-0026,49.0,1,0.0,25.33,3,0,20250121,20250124
ORD-2025-11025,2025-01-21,2025-01-23,CUST-0191,PROD-0014,GEO-0001,149.0,1,0.0,88.51,2,0,20250121,20250123
ORD-2025-12396,2025-01-21,2025-01-23,CUST-0437,PROD-0049,GEO-0032,112.2,6,0.15,39.7,2,0,20250121,20250123
ORD-2025-12546,2025-01-21,2025-01-24,CUST-0465,PROD-0057,GEO-0002,108.0,3,0.2,39.38,3,0,20250121,20250124
ORD-2025-13240,2025-01-21,2025-01-22,CUST-0597,PROD-0028,GEO-0008,1358.3,2,0.15,446.9,1,0,20250121,20250122
ORD-2025-11756,2025-01-22,2025-01-26,CUST-0330,PROD-0059,GEO-0018,20.9,2,0.05,-0.82,4,0,20250122,20250126
ORD-2025-12135,2025-01-22,2025-01-24,CUST-0397,PROD-0050,GEO-0016,119.7,3,0.05,57.56,2,0,20250122,20250124
ORD-2025-10810,2025-01-23,2025-01-26,CUST-0152,PROD-0031,GEO-0017,89.1,1,0.1,40.5,3,0,20250123,20250126
ORD-2025-11822,2025-01-23,2025-01-25,CUST-0342,PROD-0044,GEO-0011,158.0,2,0.0,81.0,2,0,20250123,20250125
ORD-2025-12803,2025-01-24,2025-01-25,CUST-0513,PROD-0043,GEO-0032,56.05,1,0.05,26.31,1,0,20250124,20250125
ORD-2025-13031,2025-01-24,2025-01-28,CUST-0558,PROD-0057,GEO-0012,42.75,1,0.05,19.95,4,0,20250124,20250128
ORD-2025-11172,2025-01-25,2025-01-27,CUST-0221,PROD-0002,GEO-0024,899.0,1,0.0,374.77,2,0,20250125,20250127
ORD-2025-10807,2025-01-26,2025-01-28,CUST-0151,PROD-0011,GEO-0026,258.0,2,0.0,160.88,2,0,20250126,20250128
ORD-2025-10256,2025-01-27,2025-01-29,CUST-0059,PROD-0011,GEO-0003,258.0,2,0.0,161.8,2,0,20250127,20250129
ORD-2025-11638,2025-01-27,2025-01-30,CUST-0312,PROD-0010,GEO-0019,2898.0,2,0.0,1190.91,3,0,20250127,20250130
ORD-2025-13445,2025-01-27,2025-01-29,CUST-0636,PROD-0032,GEO-0008,319.0,1,0.0,153.38,2,0,20250127,20250129
ORD-2025-13471,2025-01-28,2025-01-31,CUST-0639,PROD-0031,GEO-0018,198.0,2,0.0,95.5,3,0,20250128,20250131
ORD-2025-13703,2025-01-28,2025-01-29,CUST-0687,PROD-0041,GEO-0006,23.4,1,0.4,1.88,1,0,20250128,20250129
ORD-2025-13805,2025-01-28,2025-01-31,CUST-0708,PROD-0010,GEO-0009,1449.0,1,0.0,593.52,3,0,20250128,20250131
ORD-2025-14328,2025-01-28,2025-01-29,CUST-0822,PROD-0040,GEO-0013,69.0,1,0.0,36.99,1,0,20250128,20250129
ORD-2025-11064,2025-01-29,2025-01-31,CUST-0197,PROD-0059,GEO-0003,110.0,10,0.0,24.72,2,0,20250129,20250131
ORD-2025-11385,2025-01-29,2025-01-31,CUST-0261,PROD-0010,GEO-0016,1449.0,1,0.0,592.53,2,0,20250129,20250131
ORD-2025-13949,2025-01-29,2025-01-31,CUST-0741,PROD-0011,GEO-0021,490.2,4,0.05,297.65,2,0,20250129,20250131
ORD-2025-12797,2025-01-30,2025-02-02,CUST-0513,PROD-0040,GEO-0032,131.1,2,0.05,68.94,3,0,20250130,20250202
ORD-2025-12945,2025-01-30,2025-02-03,CUST-0539,PROD-0014,GEO-0025,149.0,1,0.0,90.08,4,0,20250130,20250203
ORD-2025-13483,2025-01-30,2025-02-04,CUST-0642,PROD-0040,GEO-0012,96.6,2,0.3,26.9,5,0,20250130,20250204
ORD-2025-11102,2025-01-31,2025-02-02,CUST-0204,PROD-0058,GEO-0028,29.0,1,0.0,13.63,2,0,20250131,20250202
ORD-2025-10542,2025-02-01,2025-02-03,CUST-0105,PROD-0015,GEO-0018,89.0,1,0.0,47.3,2,0,20250201,20250203
ORD-2025-14265,2025-02-01,2025-02-04,CUST-0807,PROD-0006,GEO-0014,2468.1,2,0.05,961.83,3,0,20250201,20250204
ORD-2025-13303,2025-02-02,2025-02-05,CUST-0609,PROD-0017,GEO-0014,1398.0,2,0.0,630.85,3,0,20250202,20250205
ORD-2025-14391,2025-02-02,2025-02-04,CUST-0836,PROD-0012,GEO-0012,59.0,1,0.0,36.22,2,0,20250202,20250204
ORD-2025-11337,2025-02-03,2025-02-05,CUST-0252,PROD-0041,GEO-0022,111.15,3,0.05,48.8,2,0,20250203,20250205
ORD-2025-12313,2025-02-04,2025-02-08,CUST-0424,PROD-0042,GEO-0014,41.65,1,0.15,18.41,4,0,20250204,20250208
ORD-2025-12182,2025-02-05,2025-02-12,CUST-0405,PROD-0038,GEO-0027,378.0,2,0.0,179.82,7,0,20250205,20250212
ORD-2025-11812,2025-02-06,2025-02-12,CUST-0341,PROD-0007,GEO-0017,1998.0,2,0.0,831.95,6,0,20250206,20250212
ORD-2025-10012,2025-02-07,2025-02-11,CUST-0003,PROD-0008,GEO-0031,1899.0,1,0.0,794.87,4,0,20250207,20250211
ORD-2025-10572,2025-02-07,2025-02-09,CUST-0112,PROD-0036,GEO-0032,117.6,3,0.2,39.49,2,0,20250207,20250209
ORD-2025-11750,2025-02-07,2025-02-12,CUST-0330,PROD-0019,GEO-0018,329.0,1,0.0,142.77,5,0,20250207,20250212
ORD-2025-10354,2025-02-08,2025-02-10,CUST-0074,PROD-0046,GEO-0005,32.3,1,0.05,13.48,2,0,20250208,20250210
ORD-2025-11292,2025-02-08,2025-02-09,CUST-0241,PROD-0015,GEO-0022,169.1,2,0.05,92.11,1,0,20250208,20250209
ORD-2025-11342,2025-02-08,2025-02-13,CUST-0254,PROD-0025,GEO-0016,551.65,1,0.15,167.04,5,0,20250208,20250213
ORD-2025-12971,2025-02-08,2025-02-12,CUST-0547,PROD-0023,GEO-0012,211.65,1,0.15,86.62,4,0,20250208,20250212
ORD-2025-13184,2025-02-08,2025-02-10,CUST-0589,PROD-0060,GEO-0032,39.9,3,0.05,7.04,2,0,20250208,20250210
ORD-2025-13458,2025-02-08,2025-02-15,CUST-0638,PROD-0015,GEO-0005,89.0,1,0.0,50.35,7,0,20250208,20250215
ORD-2025-12419,2025-02-09,2025-02-14,CUST-0443,PROD-0042,GEO-0030,49.0,1,0.0,24.57,5,0,20250209,20250214
ORD-2025-14102,2025-02-09,2025-02-12,CUST-0765,PROD-0056,GEO-0017,229.0,1,0.0,114.76,3,0,20250209,20250212
ORD-2025-11825,2025-02-11,2025-02-14,CUST-0343,PROD-0006,GEO-0009,3897.0,3,0.0,1627.64,3,0,20250211,20250214
ORD-2025-11751,2025-02-12,2025-02-17,CUST-0330,PROD-0040,GEO-0018,621.0,10,0.1,273.05,5,0,20250212,20250217
ORD-2025-12979,2025-02-12,2025-02-14,CUST-0549,PROD-0055,GEO-0002,250.2,2,0.1,108.91,2,0,20250212,20250214
ORD-2025-11267,2025-02-13,2025-02-15,CUST-0237,PROD-0050,GEO-0018,39.9,1,0.05,20.74,2,0,20250213,20250215
ORD-2025-11530,2025-02-14,2025-02-16,CUST-0292,PROD-0017,GEO-0020,699.0,1,0.0,314.86,2,0,20250214,20250216
ORD-2025-12594,2025-02-14,2025-02-16,CUST-0471,PROD-0026,GEO-0021,449.1,1,0.1,165.55,2,0,20250214,20250216
ORD-2025-12633,2025-02-14,2025-02-18,CUST-0481,PROD-0003,GEO-0031,1795.5,5,0.1,678.99,4,0,20250214,20250218
ORD-2025-13331,2025-02-14,2025-02-17,CUST-0616,PROD-0003,GEO-0018,319.2,1,0.2,95.3,3,0,20250214,20250217
ORD-2025-14068,2025-02-14,2025-02-16,CUST-0760,PROD-0049,GEO-0001,22.0,1,0.0,8.83,2,0,20250214,20250216
ORD-2025-12231,2025-02-15,2025-02-17,CUST-0412,PROD-0036,GEO-0028,352.8,8,0.1,141.45,2,0,20250215,20250217
ORD-2025-10867,2025-02-16,2025-02-18,CUST-0161,PROD-0053,GEO-0028,11.4,1,0.05,1.43,2,0,20250216,20250218
ORD-2025-11004,2025-02-16,2025-02-19,CUST-0187,PROD-0011,GEO-0026,645.0,5,0.0,391.38,3,0,20250216,20250219
ORD-2025-11543,2025-02-16,2025-02-22,CUST-0295,PROD-0039,GEO-0005,144.0,5,0.1,57.36,6,0,20250216,20250222
ORD-2025-13199,2025-02-16,2025-02-20,CUST-0592,PROD-0010,GEO-0004,5796.0,4,0.0,2383.2,4,0,20250216,20250220
ORD-2025-13614,2025-02-16,2025-02-18,CUST-0667,PROD-0041,GEO-0020,35.1,1,0.1,16.9,2,0,20250216,20250218
ORD-2025-11435,2025-02-17,2025-02-18,CUST-0273,PROD-0054,GEO-0013,239.2,1,0.2,92.22,1,0,20250217,20250218
ORD-2025-12943,2025-02-17,2025-02-19,CUST-0539,PROD-0014,GEO-0025,1490.0,10,0.0,888.69,2,0,20250217,20250219
ORD-2025-12413,2025-02-18,2025-02-21,CUST-0442,PROD-0030,GEO-0002,217.55,1,0.05,103.41,3,0,20250218,20250221
ORD-2025-12847,2025-02-18,2025-02-21,CUST-0518,PROD-0010,GEO-0032,1449.0,1,0.0,592.37,3,1,20250218,20250221
ORD-2025-12064,2025-02-19,2025-02-23,CUST-0388,PROD-0025,GEO-0014,1752.3,3,0.1,591.45,4,0,20250219,20250223
ORD-2025-11253,2025-02-20,2025-02-22,CUST-0234,PROD-0048,GEO-0030,79.8,3,0.05,36.81,2,0,20250220,20250222
ORD-2025-12144,2025-02-20,2025-02-22,CUST-0400,PROD-0042,GEO-0017,98.0,2,0.0,54.43,2,0,20250220,20250222
ORD-2025-12157,2025-02-20,2025-02-22,CUST-0400,PROD-0018,GEO-0017,169.15,1,0.15,54.47,2,0,20250220,20250222
ORD-2025-13456,2025-02-20,2025-02-21,CUST-0638,PROD-0010,GEO-0005,4347.0,3,0.0,1784.32,1,0,20250220,20250221
ORD-2025-10137,2025-02-21,2025-02-23,CUST-0029,PROD-0031,GEO-0029,99.0,1,0.0,50.87,2,0,20250221,20250223
ORD-2025-11697,2025-02-21,2025-02-23,CUST-0320,PROD-0001,GEO-0004,2397.0,3,0.0,1030.32,2,0,20250221,20250223
ORD-2025-12351,2025-02-21,2025-02-25,CUST-0429,PROD-0027,GEO-0019,97.3,1,0.3,18.35,4,0,20250221,20250225
ORD-2025-12549,2025-02-21,2025-02-24,CUST-0465,PROD-0034,GEO-0002,65.0,1,0.0,35.8,3,0,20250221,20250224
ORD-2025-13305,2025-02-21,2025-02-24,CUST-0610,PROD-0033,GEO-0029,802.75,5,0.05,357.4,3,0,20250221,20250224
ORD-2025-11079,2025-02-22,2025-02-27,CUST-0200,PROD-0025,GEO-0019,1752.3,3,0.1,598.61,5,0,20250222,20250227
ORD-2025-14433,2025-02-22,2025-02-28,CUST-0845,PROD-0036,GEO-0027,98.0,2,0.0,46.41,6,0,20250222,20250228
ORD-2025-11936,2025-02-23,2025-02-27,CUST-0364,PROD-0052,GEO-0028,190.0,10,0.0,89.12,4,0,20250223,20250227
ORD-2025-11034,2025-02-24,2025-03-01,CUST-0192,PROD-0025,GEO-0002,519.2,1,0.2,135.12,5,1,20250224,20250301
ORD-2025-11227,2025-02-24,2025-02-27,CUST-0231,PROD-0034,GEO-0016,65.0,1,0.0,33.55,3,0,20250224,20250227
ORD-2025-11222,2025-02-25,2025-02-27,CUST-0231,PROD-0056,GEO-0016,320.6,2,0.3,92.66,2,0,20250225,20250227
ORD-2025-11655,2025-02-25,2025-03-01,CUST-0316,PROD-0010,GEO-0011,1449.0,1,0.0,594.49,4,1,20250225,20250301
ORD-2025-10492,2025-02-26,2025-03-03,CUST-0096,PROD-0001,GEO-0024,799.0,1,0.0,343.1,5,0,20250226,20250303
ORD-2025-10941,2025-02-27,2025-03-03,CUST-0172,PROD-0032,GEO-0028,861.3,3,0.1,371.14,4,0,20250227,20250303
ORD-2025-12043,2025-02-27,2025-02-28,CUST-0384,PROD-0048,GEO-0001,26.6,1,0.05,9.03,1,1,20250227,20250228
ORD-2025-14108,2025-02-27,2025-03-05,CUST-0766,PROD-0027,GEO-0028,528.2,4,0.05,211.24,6,0,20250227,20250305
ORD-2025-14204,2025-02-27,2025-03-02,CUST-0790,PROD-0041,GEO-0003,37.05,1,0.05,17.72,3,0,20250227,20250302
ORD-2025-10909,2025-02-28,2025-03-03,CUST-0167,PROD-0025,GEO-0019,649.0,1,0.0,264.63,3,0,20250228,20250303
ORD-2025-11841,2025-02-28,2025-03-03,CUST-0345,PROD-0054,GEO-0030,299.0,1,0.0,155.42,3,0,20250228,20250303
ORD-2025-12733,2025-02-28,2025-03-02,CUST-0499,PROD-0008,GEO-0028,13672.8,8,0.1,4844.27,2,0,20250228,20250302
ORD-2025-10021,2025-03-01,2025-03-06,CUST-0004,PROD-0055,GEO-0021,278.0,2,0.0,140.23,5,0,20250301,20250306
ORD-2025-11546,2025-03-01,2025-03-06,CUST-0295,PROD-0004,GEO-0005,1099.0,1,0.0,414.05,5,0,20250301,20250306
ORD-2025-14168,2025-03-01,2025-03-04,CUST-0780,PROD-0005,GEO-0006,950.0,1,0.0,343.37,3,0,20250301,20250304
ORD-2025-14008,2025-03-02,2025-03-05,CUST-0750,PROD-0030,GEO-0007,137.4,1,0.4,22.71,3,0,20250302,20250305
ORD-2025-10465,2025-03-03,2025-03-08,CUST-0091,PROD-0018,GEO-0019,796.0,4,0.0,333.33,5,0,20250303,20250308
ORD-2025-13736,2025-03-03,2025-03-09,CUST-0694,PROD-0022,GEO-0019,1314.0,6,0.0,711.15,6,0,20250303,20250309
ORD-2025-10616,2025-03-04,2025-03-05,CUST-0122,PROD-0019,GEO-0004,296.1,1,0.1,111.38,1,0,20250304,20250305
ORD-2025-12094,2025-03-04,2025-03-10,CUST-0392,PROD-0052,GEO-0019,57.0,3,0.0,21.88,6,0,20250304,20250310
ORD-2025-13443,2025-03-04,2025-03-05,CUST-0636,PROD-0043,GEO-0008,59.0,1,0.0,28.82,1,0,20250304,20250305
ORD-2025-11065,2025-03-05,2025-03-08,CUST-0197,PROD-0030,GEO-0003,194.65,1,0.15,80.36,3,0,20250305,20250308
ORD-2025-12265,2025-03-05,2025-03-07,CUST-0417,PROD-0019,GEO-0023,559.3,2,0.15,185.59,2,0,20250305,20250307
ORD-2025-12723,2025-03-05,2025-03-08,CUST-0497,PROD-0026,GEO-0025,2694.6,6,0.1,991.36,3,0,20250305,20250308
ORD-2025-10996,2025-03-06,2025-03-08,CUST-0185,PROD-0035,GEO-0023,63.75,1,0.15,27.26,2,0,20250306,20250308
ORD-2025-12034,2025-03-06,2025-03-09,CUST-0384,PROD-0004,GEO-0001,989.1,1,0.1,304.76,3,0,20250306,20250309
ORD-2025-13453,2025-03-06,2025-03-09,CUST-0638,PROD-0002,GEO-0005,899.0,1,0.0,373.26,3,0,20250306,20250309
ORD-2025-14335,2025-03-06,2025-03-11,CUST-0823,PROD-0010,GEO-0011,4347.0,3,0.0,1784.36,5,0,20250306,20250311
ORD-2025-10625,2025-03-07,2025-03-09,CUST-0124,PROD-0039,GEO-0029,51.2,2,0.2,17.39,2,0,20250307,20250309
ORD-2025-11068,2025-03-07,2025-03-08,CUST-0198,PROD-0011,GEO-0024,645.0,5,0.0,389.91,1,0,20250307,20250308
ORD-2025-12433,2025-03-07,2025-03-09,CUST-0448,PROD-0031,GEO-0013,94.05,1,0.05,45.45,2,0,20250307,20250309
ORD-2025-12632,2025-03-07,2025-03-08,CUST-0481,PROD-0038,GEO-0031,359.1,2,0.05,160.12,1,0,20250307,20250308
ORD-2025-14085,2025-03-07,2025-03-12,CUST-0763,PROD-0039,GEO-0003,115.2,4,0.1,44.26,5,0,20250307,20250312
ORD-2025-11980,2025-03-08,2025-03-11,CUST-0373,PROD-0021,GEO-0014,399.0,1,0.0,205.22,3,0,20250308,20250311
ORD-2025-13332,2025-03-08,2025-03-13,CUST-0616,PROD-0017,GEO-0018,1188.3,2,0.15,417.46,5,0,20250308,20250313
ORD-2025-13728,2025-03-08,2025-03-09,CUST-0693,PROD-0060,GEO-0004,14.0,1,0.0,2.02,1,0,20250308,20250309
ORD-2025-10553,2025-03-09,2025-03-10,CUST-0106,PROD-0041,GEO-0018,78.0,2,0.0,39.56,1,0,20250309,20250310
ORD-2025-11179,2025-03-09,2025-03-12,CUST-0224,PROD-0026,GEO-0030,299.4,1,0.4,13.22,3,0,20250309,20250312
ORD-2025-12067,2025-03-09,2025-03-11,CUST-0389,PROD-0054,GEO-0014,1136.2,4,0.05,550.69,2,0,20250309,20250311
ORD-2025-13807,2025-03-09,2025-03-11,CUST-0709,PROD-0029,GEO-0006,669.9,3,0.3,118.7,2,0,20250309,20250311
ORD-2025-11615,2025-03-10,2025-03-11,CUST-0309,PROD-0041,GEO-0005,74.1,2,0.05,33.55,1,0,20250310,20250311
ORD-2025-12881,2025-03-10,2025-03-14,CUST-0522,PROD-0038,GEO-0027,189.0,1,0.0,89.03,4,0,20250310,20250314
ORD-2025-12975,2025-03-10,2025-03-12,CUST-0548,PROD-0028,GEO-0016,759.05,1,0.05,302.84,2,0,20250310,20250312
ORD-2025-11556,2025-03-11,2025-03-15,CUST-0299,PROD-0058,GEO-0030,29.0,1,0.0,12.42,4,0,20250311,20250315
ORD-2025-12385,2025-03-11,2025-03-16,CUST-0436,PROD-0005,GEO-0026,1710.0,2,0.1,496.77,5,0,20250311,20250316
