Order ID,Order Date,Ship Date,Customer ID,Product ID,Region,State,City,Category,Sub-Category,Sales,Quantity,Discount,Profit
ORD-2025-12654,2025-06-21,2025-06-23,CUST-0485,PROD-0031,Central,Texas,San Antonio,Furniture,Bookcases,198.0,2,0.0,101.17
ORD-2025-12896,2025-06-21,2025-06-23,CUST-0525,PROD-0007,West,Washington,Spokane,Technology,Laptops,1998.0,2,0.0,830.65
ORD-2025-13004,2025-06-21,2025-06-24,CUST-0553,PROD-0041,Central,Ohio,Columbus,Office Supplies,Storage,35.1,1,0.1,15.93
ORD-2025-13297,2025-06-21,2025-06-24,CUST-0609,PROD-0031,East,New York,New York City,Furniture,Bookcases,178.2,2,0.1,79.92
ORD-2025-13330,2025-06-21,2025-06-24,CUST-0616,PROD-0044,East,New Jersey,Newark,Office Supplies,Art,79.0,1,0.0,41.99
ORD-2025-14282,2025-06-21,2025-06-22,CUST-0813,PROD-0033,Central,Minnesota,Minneapolis,Furniture,Bookcases,287.3,2,0.15,111.19
ORD-2025-10373,2025-06-22,2025-06-25,CUST-0079,PROD-0006,West,Oregon,Portland,Technology,Laptops,1234.05,1,0.05,479.39
ORD-2025-10550,2025-06-22,2025-06-25,CUST-0106,PROD-0059,East,New Jersey,Newark,Office Supplies,Fasteners,26.4,3,0.2,-0.94
ORD-2025-10601,2025-06-22,2025-06-24,CUST-0117,PROD-0055,South,Florida,Miami,Office Supplies,Appliances,375.3,3,0.1,169.63
ORD-2025-10829,2025-06-23,2025-06-25,CUST-0156,PROD-0012,East,New Jersey,Newark,Technology,Accessories,59.0,1,0.0,37.21
ORD-2025-11094,2025-06-23,2025-06-24,CUST-0201,PROD-0060,West,Oregon,Portland,Office Supplies,Fasteners,19.6,2,0.3,-2.32
ORD-2025-11400,2025-06-23,2025-06-25,CUST-0264,PROD-0044,Central,Texas,Houston,Office Supplies,Art,237.0,3,0.0,128.58
ORD-2025-11405,2025-06-23,2025-06-24,CUST-0267,PROD-0056,South,Florida,Orlando,Office Supplies,Appliances,160.3,1,0.3,43.48
ORD-2025-11972,2025-06-23,2025-06-28,CUST-0372,PROD-0054,West,California,San Jose,Office Supplies,Appliances,598.0,2,0.0,307.27
ORD-2025-13917,2025-06-23,2025-06-24,CUST-0734,PROD-0036,South,Tennessee,Nashville,Furniture,Furnishings,41.65,1,0.15,18.01
ORD-2025-14467,2025-06-23,2025-06-27,CUST-0849,PROD-0045,South,Florida,Orlando,Office Supplies,Art,154.0,2,0.3,56.55
ORD-2025-11659,2025-06-24,2025-06-29,CUST-0317,PROD-0048,West,Oregon,Portland,Office Supplies,Paper,28.0,1,0.0,13.26
ORD-2025-12349,2025-06-24,2025-06-25,CUST-0428,PROD-0049,West,California,San Diego,Office Supplies,Paper,22.0,1,0.0,9.88
ORD-2025-12865,2025-06-24,2025-06-27,CUST-0519,PROD-0021,Central,Texas,Dallas,Furniture,Chairs,339.15,1,0.15,145.99
ORD-2025-13302,2025-06-24,2025-06-30,CUST-0609,PROD-0047,East,New York,New York City,Office Supplies,Paper,24.0,1,0.0,11.63
ORD-2025-13318,2025-06-24,2025-06-26,CUST-0613,PROD-0024,East,New Jersey,Newark,Furniture,Chairs,1136.2,4,0.05,562.42
ORD-2025-13492,2025-06-24,2025-06-26,CUST-0643,PROD-0044,Central,Texas,Austin,Office Supplies,Art,158.0,2,0.0,81.82
ORD-2025-11776,2025-06-25,2025-06-27,CUST-0334,PROD-0052,Central,Minnesota,Minneapolis,Office Supplies,Binders,190.0,10,0.0,56.63
ORD-2025-13381,2025-06-25,2025-06-27,CUST-0624,PROD-0001,East,Pennsylvania,Pittsburgh,Technology,Phones,719.1,1,0.1,265.76
ORD-2025-13995,2025-06-25,2025-06-28,CUST-0749,PROD-0007,Central,Ohio,Columbus,Technology,Laptops,849.15,1,0.15,263.79
ORD-2025-11104,2025-06-26,2025-06-28,CUST-0204,PROD-0001,East,New York,Buffalo,Technology,Phones,1518.1,2,0.05,606.7
ORD-2025-12573,2025-06-26,2025-06-28,CUST-0468,PROD-0047,East,Massachusetts,Boston,Office Supplies,Paper,45.6,2,0.05,14.22
ORD-2025-12685,2025-06-26,2025-06-27,CUST-0490,PROD-0060,South,Virginia,Richmond,Office Supplies,Fasteners,14.0,1,0.0,4.24
ORD-2025-13044,2025-06-26,2025-06-28,CUST-0562,PROD-0052,Central,Illinois,Chicago,Office Supplies,Binders,54.15,3,0.05,12.15
ORD-2025-13737,2025-06-26,2025-06-28,CUST-0694,PROD-0026,Central,Texas,Dallas,Furniture,Tables,898.2,2,0.1,325.94
ORD-2025-11590,2025-06-27,2025-06-28,CUST-0305,PROD-0030,West,Washington,Spokane,Furniture,Bookcases,229.0,1,0.0,113.57
ORD-2025-14053,2025-06-27,2025-06-29,CUST-0758,PROD-0009,Central,Ohio,Cleveland,Technology,Laptops,1098.0,2,0.0,451.81
ORD-2025-13586,2025-06-28,2025-06-30,CUST-0661,PROD-0045,East,New Jersey,Newark,Office Supplies,Art,220.0,2,0.0,123.2
ORD-2025-13596,2025-06-28,2025-06-29,CUST-0664,PROD-0060,South,North Carolina,Charlotte,Office Supplies,Fasteners,14.0,1,0.0,3.06
ORD-2025-14052,2025-06-28,2025-07-01,CUST-0758,PROD-0001,Central,Ohio,Cleveland,Technology,Phones,799.0,1,0.0,343.56
ORD-2025-14441,2025-06-28,2025-07-01,CUST-0846,PROD-0036,East,Pennsylvania,Pittsburgh,furniture,Furnishings,41.65,1,0.15,15.73
ORD-2025-10522,2025-06-29,2025-07-02,CUST-0102,PROD-0055,West,Colorado,Denver,Office Supplies,Appliances,354.45,3,0.15,142.05
ORD-2025-11035,2025-06-29,2025-07-01,CUST-0192,PROD-0023,East,Massachusetts,Boston,Furniture,Chairs,709.65,3,0.05,334.78
ORD-2025-11096,2025-06-29,2025-07-01,CUST-0202,PROD-0049,West,California,San Francisco,Office Supplies,Paper,176.0,8,0.0,67.4
ORD-2025-11704,2025-06-29,2025-07-01,CUST-0320,PROD-0059,Central,Ohio,Columbus,Office Supplies,Fasteners,66.0,6,0.0,16.97
ORD-2025-12170,2025-06-29,2025-07-04,CUST-0402,PROD-0005,Central,Texas,Austin,Technology,Phones,2850.0,3,0.0,1036.97
ORD-2025-13679,2025-06-29,2025-06-30,CUST-0683,PROD-0019,Central,Ohio,Columbus,Technology,Copiers & Printers,329.0,1,0.0,142.43
ORD-2025-12066,2025-06-30,2025-07-03,CUST-0389,PROD-0052,East,New York,New York City,Office Supplies,Binders,64.6,4,0.15,9.09
ORD-2025-12371,2025-06-30,2025-07-03,CUST-0434,PROD-0054,East,Pennsylvania,Philadelphia,Office Supplies,Appliances,807.3,3,0.1,368.31
ORD-2025-10646,2025-07-01,2025-07-03,CUST-0125,PROD-0007,East,Pennsylvania,Pittsburgh,Technology,Laptops,2997.0,3,0.0,1246.58
ORD-2025-11016,2025-07-01,2025-07-03,CUST-0190,PROD-0057,Central,Michigan,Detroit,Office Supplies,Appliances,90.0,2,0.0,44.78
ORD-2025-11710,2025-07-01,2025-07-06,CUST-0323,PROD-0050,Central,Michigan,Detroit,Office Supplies,Binders,33.6,1,0.2,13.88
ORD-2025-12438,2025-07-01,2025-07-05,CUST-0450,PROD-0037,West,California,San Jose,Furniture,Furnishings,630.0,3,0.0,342.17
ORD-2025-12537,2025-07-01,2025-07-06,CUST-0463,PROD-0007,West,Washington,Seattle,Technology,Laptops,999.0,1,0.0,415.49
ORD-2025-13404,2025-07-01,2025-07-04,CUST-0626,PROD-0021,East,New Jersey,Newark,Furniture,Chairs,1197.0,3,0.0,608.57
ORD-2025-14454,2025-07-01,2025-07-03,CUST-0848,PROD-0019,Central,Texas,San Antonio,Technology,Copiers & Printers,937.65,3,0.05,384.91
ORD-2025-11226,2025-07-02,2025-07-04,CUST-0231,PROD-0058,West,Oregon,Portland,Office Supplies,Fasteners,26.1,1,0.1,8.52
ORD-2025-11567,2025-07-02,2025-07-04,CUST-0301,PROD-0047,West,Oregon,Portland,Office Supplies,Paper,21.6,1,0.1,6.9
ORD-2025-11967,2025-07-02,2025-07-04,CUST-0371,PROD-0059,East,New York,Buffalo,Office Supplies,Fasteners,33.0,3,0.0,10.54
ORD-2025-13078,2025-07-02,2025-07-03,CUST-0567,PROD-0004,South,Florida,Orlando,Technology,Phones,2967.3,3,0.1,914.9
ORD-2025-11103,2025-07-03,2025-07-05,CUST-0204,PROD-0039,East,New York,Buffalo,Office Supplies,Storage,256.0,8,0.0,126.09
ORD-2025-11594,2025-07-03,2025-07-05,CUST-0305,PROD-0049,West,Washington,Spokane,Office Supplies,Paper,22.0,1,0.0,7.08
ORD-2025-13080,2025-07-03,2025-07-09,CUST-0567,PROD-0017,South,Florida,Orlando,Technology,Copiers & Printers,1398.0,2,0.0,627.47
ORD-2025-13153,2025-07-03,2025-07-04,CUST-0585,PROD-0039,Central,Texas,Houston,Office Supplies,Storage,57.6,3,0.4,0.86
ORD-2025-13395,2025-07-03,2025-07-08,CUST-0625,PROD-0029,West,Washington,Seattle,Furniture,Tables,287.1,1,0.1,102.82
ORD-2025-11268,2025-07-04,2025-07-08,CUST-0238,PROD-0049,East,Pennsylvania,Pittsburgh,Office Supplies,Paper,18.7,1,0.15,6.95
ORD-2025-12525,2025-07-04,2025-07-06,CUST-0462,PROD-0019,South,Florida,Orlando,Technology,Copiers & Printers,296.1,1,0.1,112.95
ORD-2025-13029,2025-07-04,2025-07-07,CUST-0557,PROD-0008,Central,Michigan,Detroit,Technology,Laptops,1899.0,1,0.0,794.89
ORD-2025-10053,2025-07-05,2025-07-08,CUST-0010,PROD-0034,Central,Ohio,Cleveland,Furniture,Furnishings,123.5,2,0.05,62.11
ORD-2025-10236,2025-07-05,2025-07-06,CUST-0054,PROD-0055,Central,Texas,San Antonio,Office Supplies,Appliances,278.0,2,0.0,135.92
ORD-2025-10498,2025-07-05,2025-07-07,CUST-0097,PROD-0035,East,Massachusetts,Boston,Furniture,Furnishings,150.0,2,0.0,81.54
ORD-2025-12403,2025-07-05,2025-07-07,CUST-0438,PROD-0025,Central,Texas,Austin,Furniture,Tables,551.65,1,0.15,164.65
ORD-2025-12799,2025-07-05,2025-07-07,CUST-0513,PROD-0007,Central,Minnesota,Minneapolis,Technology,Laptops,2997.0,3,0.0,1238.08
ORD-2025-13141,2025-07-05,2025-07-08,CUST-0582,PROD-0001,South,Florida,Tampa,Technology,Phones,799.0,1,0.0,345.73
ORD-2025-14326,2025-07-05,2025-07-07,CUST-0821,PROD-0004,South,Tennessee,Nashville,Technology,Phones,2198.0,2,0.0,829.82
ORD-2025-10476,2025-07-06,2025-07-08,CUST-0094,PROD-0014,Central,Texas,San Antonio,Technology,Accessories,745.0,5,0.0,446.44
ORD-2025-11223,2025-07-06,2025-07-08,CUST-0231,PROD-0028,West,Oregon,Portland,Furniture,Tables,1598.0,2,0.0,684.89
ORD-2025-12091,2025-07-06,2025-07-08,CUST-0392,PROD-0033,Central,Texas,Dallas,Furniture,Bookcases,338.0,2,0.0,161.39
ORD-2025-12782,2025-07-06,2025-07-08,CUST-0511,PROD-0042,East,Pennsylvania,Pittsburgh,Office Supplies,Art,98.0,2,0.0,49.2
ORD-2025-13114,2025-07-06,2025-07-09,CUST-0576,PROD-0022,South,Virginia,Richmond,Furniture,Chairs,700.8,4,0.2,296.38
ORD-2025-10148,2025-07-07,2025-07-08,CUST-0033,PROD-0057,West,Arizona,Phoenix,Office Supplies,Appliances,90.0,2,0.0,42.72
ORD-2025-10808,2025-07-07,2025-07-14,CUST-0152,PROD-0047,South,Tennessee,Nashville,Office Supplies,Paper,108.0,5,0.1,37.55
ORD-2025-11573,2025-07-07,2025-07-09,CUST-0301,PROD-0046,West,Oregon,Portland,Office Supplies,Paper,68.0,2,0.0,32.55
ORD-2025-12078,2025-07-07,2025-07-11,CUST-0390,PROD-0027,Central,Texas,Austin,Furniture,Tables,264.1,2,0.05,103.35
ORD-2025-10072,2025-07-08,2025-07-11,CUST-0016,PROD-0042,East,Massachusetts,Boston,Office Supplies,Art,68.6,2,0.3,24.32
ORD-2025-10329,2025-07-08,2025-07-10,CUST-0071,PROD-0009,South,Florida,Tampa,Technology,Laptops,549.0,1,0.0,225.14
ORD-2025-10771,2025-07-08,2025-07-10,CUST-0147,PROD-0009,East,New York,Buffalo,Technology,Laptops,1564.65,3,0.05,588.58
ORD-2025-12962,2025-07-08,2025-07-10,CUST-0544,PROD-0051,South,Florida,Orlando,Office Supplies,Binders,32.4,2,0.1,7.79
ORD-2025-13552,2025-07-08,2025-07-11,CUST-0653,PROD-0052,West,Arizona,Phoenix,Office Supplies,Binders,90.25,5,0.05,31.77
ORD-2025-14132,2025-07-08,2025-07-12,CUST-0772,PROD-0052,Central,Minnesota,Minneapolis,Office Supplies,Binders,38.0,2,0.0,15.86
ORD-2025-10204,2025-07-09,2025-07-10,CUST-0046,PROD-0029,West,Arizona,Phoenix,Furniture,Tables,255.2,1,0.2,71.19
ORD-2025-10306,2025-07-09,2025-07-12,CUST-0068,PROD-0053,Central,Illinois,Chicago,Office Supplies,Binders,34.2,3,0.05,1.95
ORD-2025-11842,2025-07-09,2025-07-10,CUST-0345,PROD-0053,Central,Ohio,Cleveland,Office Supplies,Binders,21.6,2,0.1,0.46
ORD-2025-13243,2025-07-09,2025-07-11,CUST-0597,PROD-0025,West,California,Los Angeles,Furniture,Tables,1038.4,2,0.2,269.08
ORD-2025-10597,2025-07-10,2025-07-17,CUST-0117,PROD-0012,South,Florida,Miami,Technology,Accessories,177.0,3,0.0,108.07
ORD-2025-12687,2025-07-10,2025-07-16,CUST-0491,PROD-0056,South,Virginia,Richmond,Office Supplies,Appliances,217.55,1,0.05,102.25
ORD-2025-12804,2025-07-10,2025-07-11,CUST-0513,PROD-0044,Central,Minnesota,Minneapolis,Office Supplies,Art,63.2,1,0.2,26.32
ORD-2025-12958,2025-07-10,2025-07-14,CUST-0543,PROD-0025,South,Tennessee,Nashville,Furniture,Tables,649.0,1,0.0,264.59
ORD-2025-13084,2025-07-10,2025-07-13,CUST-0568,PROD-0060,South,Virginia,Richmond,Office Supplies,Fasteners,14.0,1,0.0,5.56
ORD-2025-13210,2025-07-10,2025-07-12,CUST-0595,PROD-0056,South,Virginia,Richmond,Office Supplies,Appliances,229.0,1,0.0,113.33
ORD-2025-13633,2025-07-10,2025-07-14,CUST-0671,PROD-0012,East,New York,Buffalo,Technology,Accessories,56.05,1,0.05,31.05
ORD-2025-14027,2025-07-10,2025-07-13,CUST-0754,PROD-0034,West,California,Los Angeles,Furniture,Furnishings,117.0,2,0.1,54.22
ORD-2025-14047,2025-07-10,2025-07-12,CUST-0758,PROD-0052,Central,Ohio,Cleveland,Office Supplies,Binders,80.75,5,0.15,14.3
ORD-2025-10657,2025-07-11,2025-07-14,CUST-0126,PROD-0019,East,New York,New York City,Technology,Copiers & Printers,592.2,2,0.1,222.71
ORD-2025-12787,2025-07-11,2025-07-14,CUST-0511,PROD-0004,East,Pennsylvania,Pittsburgh,Technology,Phones,4396.0,4,0.0,1652.74
ORD-2025-13048,2025-07-11,2025-07-13,CUST-0563,PROD-0037,South,Florida,Miami,Furniture,Furnishings,504.0,3,0.2,222.5
ORD-2025-13212,2025-07-11,2025-07-18,CUST-0595,PROD-0004,South,Virginia,Richmond,Technology,Phones,824.25,1,0.25,139.82
ORD-2025-13219,2025-07-11,2025-07-14,CUST-0595,PROD-0033,South,Virginia,Richmond,Furniture,Bookcases,169.0,1,0.0,80.97
ORD-2025-13290,2025-07-11,2025-07-12,CUST-0608,PROD-0050,West,Nevada,Las Vegas,Office Supplies,Binders,42.0,1,0.0,21.36
ORD-2025-14170,2025-07-11,2025-07-12,CUST-0781,PROD-0047,East,Pennsylvania,Philadelphia,Office Supplies,Paper,24.0,1,0.0,8.77
ORD-2025-10110,2025-07-12,2025-07-17,CUST-0026,PROD-0001,Central,Michigan,Detroit,Technology,Phones,799.0,1,0.0,342.58
ORD-2025-12620,2025-07-12,2025-07-17,CUST-0478,PROD-0048,East,Pennsylvania,Philadelphia,Office Supplies,Paper,25.2,1,0.1,10.25
ORD-2025-13309,2025-07-12,2025-07-16,CUST-0611,PROD-0060,West,Washington,Spokane,Office Supplies,Fasteners,22.4,2,0.2,5.11
ORD-2025-14333,2025-07-12,2025-07-19,CUST-0823,PROD-0050,West,California,San Jose,Office Supplies,Binders,79.8,2,0.05,40.35
ORD-2025-14478,2025-07-12,2025-07-14,CUST-0850,PROD-0041,West,Oregon,Portland,Office Supplies,Storage,37.05,1,0.05,17.02
ORD-2025-11424,2025-07-13,2025-07-14,CUST-0270,PROD-0012,Central,Texas,Houston,Technology,Accessories,59.0,1,0.0,35.84
ORD-2025-13161,2025-07-13,2025-07-17,CUST-0585,PROD-0018,Central,Texas,Houston,Technology,Copiers & Printers,378.1,2,0.05,146.49
ORD-2025-13301,2025-07-13,2025-07-14,CUST-0609,PROD-0008,East,New York,New York City,Technology,Laptops,1709.1,1,0.1,606.0
ORD-2025-14375,2025-07-13,2025-07-14,CUST-0833,PROD-0008,Central,Texas,Dallas,Technology,Laptops,1899.0,1,0.0,792.77
ORD-2025-11754,2025-07-14,2025-07-16,CUST-0330,PROD-0060,East,New Jersey,Newark,Office Supplies,Fasteners,47.6,4,0.15,11.39
ORD-2025-11843,2025-07-14,2025-07-16,CUST-0345,PROD-0055,Central,Ohio,Cleveland,Office Supplies,Appliances,139.0,1,0.0,70.91
ORD-2025-11890,2025-07-14,2025-07-16,CUST-0354,PROD-0026,West,California,San Diego,Furniture,Tables,449.1,1,0.1,162.3
ORD-2025-12275,2025-07-14,2025-07-17,CUST-0418,PROD-0053,South,Florida,Miami,Office Supplies,Binders,12.0,1,0.0,1.42
ORD-2025-14081,2025-07-14,2025-07-16,CUST-0762,PROD-0003,West,Arizona,Phoenix,Technology,Phones,798.0,2,0.0,349.88
ORD-2025-10454,2025-07-15,2025-07-18,CUST-0089,PROD-0009,Central,Michigan,Detroit,Technology,Laptops,521.55,1,0.05,196.55
ORD-2025-10762,2025-07-15,2025-07-17,CUST-0146,PROD-0047,East,Pennsylvania,Philadelphia,Office Supplies,Paper,20.4,1,0.15,5.21
ORD-2025-12428,2025-07-15,2025-07-16,CUST-0446,PROD-0010,East,Pennsylvania,Philadelphia,Technology,Laptops,1449.0,1,0.0,593.28
ORD-2025-13344,2025-07-15,2025-07-20,CUST-0617,PROD-0018,West,Washington,Seattle,Technology,Copiers & Printers,169.15,1,0.15,55.17
ORD-2025-13676,2025-07-15,2025-07-18,CUST-0683,PROD-0002,Central,Ohio,Columbus,Technology,Phones,1798.0,2,0.0,747.62
ORD-2025-14078,2025-07-15,2025-07-16,CUST-0761,PROD-0050,East,New Jersey,Newark,Office Supplies,Binders,168.0,4,0.0,79.32
ORD-2025-14227,2025-07-15,2025-07-16,CUST-0796,PROD-0051,West,Oregon,Portland,Office Supplies,Binders,16.2,1,0.1,5.13
ORD-2025-14270,2025-07-15,2025-07-20,CUST-0809,PROD-0049,South,Florida,Miami,Office Supplies,Paper,22.0,1,0.0,10.52
ORD-2025-10060,2025-07-16,2025-07-21,CUST-0011,PROD-0031,East,Massachusetts,Boston,Furniture,Bookcases,99.0,1,0.0,48.71
ORD-2025-10389,2025-07-16,2025-07-18,CUST-0081,PROD-0019,East,Massachusetts,Boston,Technology,Copiers & Printers,329.0,1,0.0,144.51
ORD-2025-10568,2025-07-16,2025-07-21,CUST-0110,PROD-0024,South,North Carolina,Charlotte,Furniture,Chairs,299.0,1,0.0,153.32
ORD-2025-11407,2025-07-16,2025-07-19,CUST-0267,PROD-0039,South,Florida,Orlando,office supplies,Storage,32.0,1,0.0,16.52
ORD-2025-11560,2025-07-16,2025-07-20,CUST-0300,PROD-0006,Central,Michigan,Detroit,Technology,Laptops,1299.0,1,0.0,545.13
ORD-2025-12145,2025-07-16,2025-07-18,CUST-0400,PROD-0043,South,Tennessee,Nashville,Office Supplies,Art,56.05,1,0.05,27.05
ORD-2025-12790,2025-07-16,2025-07-18,CUST-0511,PROD-0036,East,Pennsylvania,Pittsburgh,Furniture,Furnishings,98.0,2,0.0,48.04
ORD-2025-12999,2025-07-16,2025-07-18,CUST-0552,PROD-0038,Central,Michigan,Detroit,Office Supplies,Storage,264.6,2,0.3,65.94
ORD-2025-13186,2025-07-16,2025-07-18,CUST-0590,PROD-0024,Central,Texas,Houston,Furniture,Chairs,568.1,2,0.05,276.25
ORD-2025-14267,2025-07-16,2025-07-17,CUST-0809,PROD-0014,South,Florida,Miami,Technology,Accessories,894.0,6,0.0,539.69
ORD-2025-11021,2025-07-17,2025-07-19,CUST-0191,PROD-0037,Central,Texas,San Antonio,Furniture,Furnishings,420.0,2,0.0,228.03
ORD-2025-12586,2025-07-17,2025-07-18,CUST-0471,PROD-0012,South,Florida,Orlando,Technology,Accessories,56.05,1,0.05,31.25
ORD-2025-13075,2025-07-17,2025-07-20,CUST-0567,PROD-0056,South,Florida,Orlando,Office Supplies,Appliances,435.1,2,0.05,205.64
ORD-2025-13653,2025-07-17,2025-07-19,CUST-0676,PROD-0047,Central,Ohio,Columbus,Office Supplies,Paper,43.2,2,0.1,13.97
ORD-2025-10963,2025-07-18,2025-07-22,CUST-0177,PROD-0014,West,Washington,Spokane,Technology,Accessories,268.2,2,0.1,147.01
ORD-2025-14001,2025-07-18,2025-07-19,CUST-0749,PROD-0011,Central,Ohio,Columbus,Technology,Accessories,109.65,1,0.15,60.33
ORD-2025-14021,2025-07-18,2025-07-19,CUST-0753,PROD-0018,West,California,Los Angeles,Technology,Copiers & Printers,199.0,1,0.0,82.54
ORD-2025-10420,2025-07-19,2025-07-23,CUST-0086,PROD-0057,West,Colorado,Denver,Office Supplies,Appliances,135.0,3,0.0,60.98
ORD-2025-10993,2025-07-19,2025-07-21,CUST-0185,PROD-0032,Central,Texas,Houston,Furniture,Bookcases,271.15,1,0.15,105.71
ORD-2025-11479,2025-07-19,2025-07-20,CUST-0281,PROD-0059,Central,Texas,San Antonio,Office Supplies,Fasteners,9.35,1,0.15,-0.04
ORD-2025-12648,2025-07-19,2025-07-21,CUST-0483,PROD-0019,Central,Texas,Austin,Technology,Copiers & Printers,658.0,2,0.0,288.31
ORD-2025-12982,2025-07-19,2025-07-21,CUST-0549,PROD-0059,East,Massachusetts,Boston,Office Supplies,Fasteners,22.0,2,0.0,5.64
ORD-2025-13094,2025-07-19,2025-07-21,CUST-0570,PROD-0014,South,Georgia,Atlanta,Technology,Accessories,424.65,3,0.05,239.86
ORD-2025-14364,2025-07-19,2025-07-23,CUST-0830,PROD-0004,East,Massachusetts,Boston,Technology,Phones,3132.15,3,0.05,1082.77
ORD-2025-11186,2025-07-20,2025-07-27,CUST-0226,PROD-0010,Central,Texas,San Antonio,Technology,Laptops,1449.0,1,0.0,593.95
ORD-2025-11393,2025-07-20,2025-07-22,CUST-0263,PROD-0010,West,California,San Francisco,Technology,Laptops,1449.0,1,0.0,594.56
ORD-2025-12336,2025-07-20,2025-07-22,CUST-0426,PROD-0031,West,Washington,Spokane,Furniture,Bookcases,94.05,1,0.05,44.54
ORD-2025-12861,2025-07-20,2025-07-23,CUST-0519,PROD-0006,Central,Texas,Dallas,Technology,Laptops,1299.0,1,0.0,544.54
ORD-2025-14289,2025-07-20,2025-07-27,CUST-0815,PROD-0018,South,Florida,Orlando,Technology,Copiers & Printers,597.0,3,0.0,256.2
ORD-2025-10003,2025-07-21,2025-07-25,CUST-0001,PROD-0052,Central,Texas,Houston,Office Supplies,Binders,34.2,2,0.1,13.82
ORD-2025-10879,2025-07-21,2025-07-24,CUST-0162,PROD-0005,South,Georgia,Atlanta,Technology,Phones,950.0,1,0.0,344.29
ORD-2025-11250,2025-07-21,2025-07-23,CUST-0234,PROD-0054,Central,Ohio,Cleveland,Office Supplies,Appliances,254.15,1,0.15,110.27
ORD-2025-11525,2025-07-21,2025-07-25,CUST-0291,PROD-0059,Central,Texas,Austin,Office Supplies,Fasteners,10.45,1,0.05,2.86
ORD-2025-13900,2025-07-21,2025-07-23,CUST-0732,PROD-0054,West,Oregon,Portland,Office Supplies,Appliances,299.0,1,0.0,152.03
ORD-2025-10279,2025-07-22,2025-07-25,CUST-0064,PROD-0018,Central,Texas,Austin,Technology,Copiers & Printers,995.0,5,0.0,426.79
ORD-2025-10876,2025-07-22,2025-07-25,CUST-0162,PROD-0016,South,Georgia,Atlanta,Technology,Copiers & Printers,1444.15,1,0.15,537.46
ORD-2025-11137,2025-07-22,2025-07-25,CUST-0210,PROD-0025,Central,Texas,Austin,Furniture,Tables,649.0,1,0.0,262.61
ORD-2025-12920,2025-07-22,2025-07-27,CUST-0532,PROD-0027,West,Arizona,Phoenix,Furniture,Tables,528.2,4,0.05,206.0
ORD-2025-11231,2025-07-23,2025-07-25,CUST-0232,PROD-0025,Central,Texas,Houston,Furniture,Tables,1298.0,2,0.0,530.04
ORD-2025-11738,2025-07-23,2025-07-24,CUST-0328,PROD-0056,South,Florida,Orlando,Office Supplies,Appliances,229.0,1,0.0,115.17
ORD-2025-11887,2025-07-23,2025-07-29,CUST-0354,PROD-0026,West,California,San Diego,Furniture,Tables,449.1,1,0.1,164.86
ORD-2025-13327,2025-07-23,2025-07-25,CUST-0616,PROD-0002,East,New Jersey,Newark,Technology,Phones,899.0,1,0.0,373.81
ORD-2025-13655,2025-07-23,2025-07-27,CUST-0676,PROD-0056,Central,Ohio,Columbus,Office Supplies,Appliances,217.55,1,0.05,102.75
ORD-2025-13834,2025-07-23,2025-07-28,CUST-0711,PROD-0022,South,Florida,Miami,Furniture,Chairs,219.0,1,0.0,117.94
ORD-2025-14449,2025-07-23,2025-07-30,CUST-0847,PROD-0053,West,Arizona,Phoenix,Office Supplies,Binders,11.4,1,0.05,1.79
ORD-2025-10469,2025-07-24,2025-07-27,CUST-0092,PROD-0016,Central,Minnesota,Minneapolis,Technology,Copiers & Printers,5097.0,3,0.0,2382.35
ORD-2025-11026,2025-07-24,2025-07-27,CUST-0191,PROD-0019,Central,Texas,San Antonio,Technology,Copiers & Printers,296.1,1,0.1,112.46
ORD-2025-11277,2025-07-24,2025-07-30,CUST-0240,PROD-0025,West,Nevada,Las Vegas,Furniture,Tables,324.5,1,0.5,-61.93
ORD-2025-12359,2025-07-24,2025-07-28,CUST-0431,PROD-0055,South,Virginia,Richmond,Office Supplies,Appliances,132.05,1,0.05,62.45
ORD-2025-13299,2025-07-24,2025-07-26,CUST-0609,PROD-0048,East,New York,New York City,Office Supplies,Paper,56.0,2,0.0,25.08
ORD-2025-13989,2025-07-24,2025-07-28,CUST-0749,PROD-0044,Central,Ohio,Columbus,Office Supplies,Art,158.0,2,0.0,83.14
ORD-2025-11122,2025-07-25,2025-07-28,CUST-0207,PROD-0021,West,California,Los Angeles,Furniture,Chairs,1356.6,4,0.15,577.08
ORD-2025-11846,2025-07-25,2025-07-26,CUST-0345,PROD-0001,Central,Ohio,Cleveland,Technology,Phones,719.1,1,0.1,262.58
ORD-2025-12823,2025-07-25,2025-08-01,CUST-0516,PROD-0034,South,Florida,Miami,Furniture,Furnishings,123.5,2,0.05,65.15
ORD-2025-13933,2025-07-25,2025-07-26,CUST-0737,PROD-0007,West,California,San Francisco,Technology,Laptops,1998.0,2,0.0,828.41
ORD-2025-14056,2025-07-25,2025-07-30,CUST-0758,PROD-0033,Central,Ohio,Cleveland,Furniture,Bookcases,456.3,3,0.1,190.14
ORD-2025-14182,2025-07-25,2025-07-27,CUST-0785,PROD-0040,Central,Michigan,Detroit,Office Supplies,Storage,82.8,3,0.6,-15.52
ORD-2025-10507,2025-07-26,2025-07-31,CUST-0098,PROD-0026,South,Tennessee,Nashville,Furniture,Tables,898.2,3,0.4,47.53
